mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,pitch_mean,zcr_mean,centroid_mean,label
-131.82965,178.9766,13.678358,14.707455,-0.7263802,20.735956,9.617962,2.6275403,-2.6485987,6.092571,1.0233918,-0.6111499,-1.7366211,423.4904,0.0066185520119863015,1184.7782984587582,healthy
-228.83185,226.99275,-6.0887136,-0.9860217,-18.157753,-29.09963,-19.342978,9.175208,8.863345,0.3961912,-8.341349,-4.7685537,-1.3745164,726.1346,0.025169895119863013,1063.6660665973052,healthy
-145.84523,180.54208,7.839633,21.685537,2.303961,16.883781,4.847192,4.2810636,1.6505207,3.6576898,-2.0524545,2.2002537,-0.016754648,402.39938,0.00646900425295858,1181.6979195905149,healthy
-198.88496,225.41856,-5.8860526,7.411854,-27.730602,-21.843729,-10.716879,7.5121555,8.099268,-1.5559809,-17.75285,0.17126866,5.957314,785.83185,0.023203471708579882,1135.9102487894602,healthy
-130.49054,183.94492,3.5063097,12.255362,0.37398288,18.827604,0.78176385,1.1635413,-0.1924472,3.2218468,-4.5771627,1.1248474,-1.0559723,424.8972,0.006511466733870968,1133.2870259316637,healthy
-232.14085,217.59077,0.29042122,1.233138,-29.231937,-19.271135,-11.262168,8.302691,9.748962,4.2896824,-13.575954,-2.206385,8.200718,736.3693,0.02746345766129032,1115.2925118650671,healthy
-183.92761,155.31033,3.1857746,29.058292,6.5218844,15.365146,3.574251,6.208014,2.4855638,2.1820123,0.5020814,0.90681136,-0.7947638,408.03183,0.0073262275019778484,1429.088155049444,healthy
-308.5968,146.56891,2.6687183,51.860073,16.855429,1.9112802,-5.1198425,-5.8200326,11.736933,7.9301558,-13.285069,-5.691378,5.266672,780.1665,0.020843801933614806,1619.5055299621217,healthy
-129.7552,155.781,-6.009405,34.532536,-2.005804,8.665506,1.7658684,5.1425657,-4.3474703,-1.8093548,-7.2263923,-5.8803425,-7.4064345,487.74326,0.008468273074127907,1337.1997579794609,healthy
-209.41286,102.521416,-40.168728,100.69536,30.375563,18.747448,-9.697907,-12.36086,11.771749,11.519419,-26.241152,-15.142019,6.292822,732.393,0.01408634629360465,2542.3993876017053,healthy
-116.23989,170.75975,-2.1899762,26.365149,5.2970076,14.62253,4.2438817,8.066435,0.48528773,3.6261852,-0.15118244,2.6965692,-1.6999655,365.14996,0.006478502859477125,1223.6089826166206,healthy
-177.72984,117.59933,-27.058569,84.114395,42.543175,36.75214,-13.117351,-1.6846645,7.518309,7.104984,-7.2615895,-15.012918,0.79843277,817.12744,0.019394020629084966,2013.7290888783268,healthy
-125.962074,173.5345,-8.068902,30.317587,5.322249,12.733971,3.9406078,6.559742,-0.75324786,1.5496663,-1.6289043,-0.023060845,-1.1656126,402.55347,0.006718388310185185,1247.6833455797405,healthy
-206.93109,114.19027,-35.96674,97.34288,38.956146,33.0392,-8.058464,-3.7499557,14.767129,11.002142,-11.783506,-16.275747,6.388613,815.0343,0.02158986786265432,2195.175301602298,healthy
-109.66324,167.70616,-15.196246,30.870977,2.634272,18.444782,0.55731523,5.67719,1.6577235,-1.2165818,-2.5940337,-2.0259907,-6.1368957,400.83383,0.007121482090643275,1269.2433604319604,healthy
-174.6663,113.013954,-40.003944,98.77123,36.767586,26.415016,-3.4889197,-3.692794,13.938396,5.9916606,-13.167569,-10.832316,-0.6440956,794.8204,0.018894485562865496,2296.0830145132004,healthy
-210.60753,162.77878,20.920559,33.961174,8.760798,17.298605,11.678098,8.690966,4.3312445,6.260848,3.594048,5.0659823,1.687739,343.9032,0.0060877646169354835,1351.657155002226,healthy
-298.00714,174.32753,15.719314,43.282303,14.324982,18.69006,-0.589571,-5.8771377,10.463284,3.4803476,-7.9568896,-3.4602256,-1.815329,509.07422,0.01866736778846154,1322.5370045279162,healthy
-132.49783,140.77493,0.19469912,31.133427,5.238722,14.800153,3.585699,5.1467805,2.8751578,0.25562415,-0.8371725,2.8523555,-2.8193197,464.1949,0.008356691316793893,1517.2668094529738,healthy
-272.33875,167.69934,42.756844,57.363213,-10.48508,-1.8505483,-2.1633153,-17.919027,6.105399,20.47604,-18.61727,2.3105478,16.28044,459.905,0.012971135496183206,974.4195906523596,healthy
-122.52844,143.22647,5.879874,32.371815,10.125441,13.267406,-1.8862456,10.855222,5.9110575,2.2778187,0.77319354,2.7096794,0.06450205,360.0042,0.00695888601618705,1708.9588054086357,healthy
-279.97403,171.69833,56.11466,51.838707,1.4580256,2.4983556,-6.074708,-11.931373,14.968833,9.387848,-12.487259,11.98222,8.875181,421.62726,0.014279591951438849,916.9126794976567,healthy
-132.77855,159.37755,2.912641,26.221304,7.6361217,17.237728,3.3104322,9.059954,2.5470915,2.1363919,1.6168373,3.1852634,0.33353624,396.247,0.006853586219879518,1444.205870087714,healthy
-249.17978,177.25882,45.84435,53.541145,-0.761771,5.2984548,-5.2585917,-11.662101,14.683232,19.546871,-12.886192,3.9337475,12.521514,419.5857,0.012312923569277108,930.2429857147575,healthy
-113.09571,143.5575,6.5620465,29.73206,9.560422,16.1887,-0.3932843,6.0119405,2.316828,2.447184,1.2605479,1.671141,-1.142286,408.3244,0.007532506555944056,1717.3641509571155,healthy
-268.45975,175.02568,47.10695,62.57658,3.520693,-0.15978076,0.28962135,-16.315142,6.6369386,15.914071,-19.275576,2.250141,13.652631,359.2351,0.01468941215034965,848.1305420675997,healthy
-89.969696,47.88564,13.351027,30.832262,-4.837443,22.26764,-3.9492385,5.3557305,6.4290333,-0.03418723,6.2793894,4.424137,0.65459555,716.8606,0.09967225970643939,6361.58421504428,healthy
-245.1257,167.73857,-18.439922,-8.310398,-31.083977,-37.60087,-20.166162,2.708596,1.3563988,13.777702,-11.018399,-21.832638,-2.9989176,708.32904,0.031682794744318184,1093.008317516143,healthy
-116.35503,167.45917,2.0344033,25.676432,10.165014,14.137166,6.9673114,6.525568,0.7398601,3.448092,-2.1797185,2.3085232,-3.8590794,359.02002,0.0057740442961165045,1388.1199232439285,healthy
-182.74753,229.44395,-31.434578,13.663071,-5.02081,-34.56249,-43.950527,10.19285,19.173527,-0.9068897,-7.4626226,-12.7898445,-5.689642,860.31146,0.027964767900485438,1215.053207125125,healthy
-156.56181,143.02539,15.322929,39.968105,3.103949,6.7598586,6.493114,4.350459,0.47951528,3.3038096,-3.4283624,0.06696873,-5.788494,374.80002,0.007836570202464789,1399.2785605581812,healthy
-229.17665,196.08162,-1.657083,16.304636,-9.647605,-40.20359,-36.34404,8.147315,15.869321,-0.09309344,-11.177207,-8.597596,-6.795049,672.88086,0.02487827354753521,1089.7453805963019,healthy
-123.992546,165.0996,14.529909,22.384115,-5.4596043,21.069242,7.3194785,2.1814392,2.2864933,2.8041134,0.26585677,1.9957384,-2.0527372,435.49167,0.0062255859375,1396.023661269553,healthy
-179.63773,233.56561,-13.36226,9.345528,-12.338735,-33.519512,-24.487803,8.304955,10.434614,7.748304,-10.510854,-11.172439,-8.163519,796.6788,0.026291620163690476,1064.3379907240833,healthy
-189.69272,128.84993,3.898049,28.803762,3.3438554,14.608727,5.0677233,3.5768185,2.9753647,2.1367936,0.18357529,1.9015907,-2.2362292,537.7861,0.011701627227842003,1974.9312868049794,healthy
-289.5431,144.2111,7.109635,30.786871,23.376482,-4.4630775,-27.679281,-7.539243,19.539856,-0.419138,-9.363595,-4.1932116,-12.508774,848.4715,0.020515654071190756,1219.0930268615855,healthy
-109.17962,81.7015,-9.671777,25.991808,-6.765768,10.585651,-3.1194994,-4.6880646,-1.204454,-1.0776091,-1.688991,1.1105454,-7.068953,1011.6372,0.02182953933189655,3245.0276048439396,healthy
-253.2699,92.13125,-32.81534,49.718353,49.48164,29.150562,-55.749115,-23.50695,18.203436,-17.676897,-20.243082,-10.201884,-14.157997,887.35803,0.015156362248563218,1345.3844674662107,healthy
-134.88467,156.61137,31.953787,34.570316,-3.5054383,17.812544,6.8471503,13.226978,0.8262021,0.38172194,1.552953,2.3121016,-1.8171825,317.21655,0.0058037480221518984,1390.688481097591,healthy
-141.39937,151.85596,-44.634563,73.86488,62.60139,40.82162,-35.249435,-3.6712778,26.957863,-8.893318,0.3031624,-9.616739,-16.226637,1282.7994,0.022151898734177215,1648.8387040842701,healthy
-112.94485,139.51012,-17.975061,28.28398,6.2190485,14.32433,-0.8624965,6.1813793,-0.5375249,0.7567381,-1.6261605,0.69205296,-2.7399273,407.79672,0.00835898696192053,1664.953568191303,healthy
-218.10399,106.567604,-58.003284,87.75339,59.00852,27.978489,-29.330273,-14.549879,38.428375,-4.911423,-12.593763,0.8995902,-17.593676,1789.5946,0.031877328228476824,2126.208224663606,healthy
-101.33101,166.82495,-3.7485507,17.2995,4.9900236,24.032648,2.1394508,1.1793412,5.1983013,1.4132379,-2.4861882,3.2895622,-3.1045334,458.18484,0.006244255514705883,1421.3559083513746,healthy
-172.21141,130.96109,-44.6542,74.670906,56.533226,37.046494,-29.028934,0.38778046,37.045864,-3.300522,2.749727,5.4855638,-21.281786,1385.0511,0.019571461397058825,1875.3103896046212,healthy
-173.81316,161.18771,14.313086,31.327047,5.697855,15.212695,9.502957,6.7530065,4.1915865,6.081303,1.454202,4.6799574,-0.62323624,349.81702,0.00775390625,1501.0486526690875,healthy
-267.42026,176.84764,-4.1115465,35.12888,24.634563,8.888256,-15.273368,-1.7764922,9.061375,1.5708548,-2.5146446,-8.672596,-11.705039,924.10443,0.02778515625,1603.2957140498254,healthy
-151.0474,90.80325,-17.515339,23.89642,-2.0718515,2.1747746,-1.308977,-3.8796532,-1.6828417,2.3401494,-6.16757,-1.1879098,-9.219929,846.247,0.025679976851851853,2682.916824881391,healthy
-300.258,151.30704,43.719208,22.069319,-13.210375,-16.589937,-23.027037,-19.113712,15.473589,1.9333014,-20.836332,1.4896535,-9.888237,485.85892,0.014554398148148148,674.2856557771332,healthy
-125.03761,151.4679,22.645847,32.05334,-0.65627646,14.100945,15.289624,6.449319,-1.8382568,3.5584745,-0.11805464,2.503773,-3.8641543,324.01263,0.006027747844827586,1530.5428774232957,healthy
-201.95692,189.73694,45.32714,45.741676,-14.18546,11.525414,-16.9922,1.2734149,17.194221,-6.9362574,5.745646,-2.068882,-14.760328,483.77496,0.011572826867816091,930.3281553493966,healthy
-133.0569,161.02766,-7.8796053,18.898527,9.17218,14.082254,4.054899,2.7918437,-0.06940641,1.9863663,-3.22429,0.92845756,-4.377805,388.57373,0.00699462890625,1444.5063035391072,healthy
-261.06238,168.463,46.686226,50.173397,10.154805,3.7341273,-15.152762,-11.812972,25.437164,19.58774,-4.349402,7.343573,-4.3295693,446.06006,0.01109619140625,935.9090545263684,healthy
-109.132675,157.32082,-0.32534394,23.726915,5.12351,21.487474,3.4616401,5.558782,1.7471614,0.907581,0.21189426,1.3618219,-2.5999103,429.66336,0.006404194078947369,1516.2865204804586,healthy
-207.36008,183.20583,44.923225,56.232803,11.211843,-0.47075218,-21.135885,-10.133533,20.418306,3.8541439,-10.440401,8.85227,-2.659561,450.44833,0.012900904605263159,819.705253079848,healthy
-152.11084,186.46591,7.5726357,17.004223,-11.676497,19.653955,7.3871274,-3.7816365,0.6719171,-3.2677383,-3.7109675,6.9129868,-7.76416,369.84027,0.006559484145220588,1006.2902915263086,healthy
-164.98076,194.57869,14.388313,1.0060333,-45.255318,10.591218,-16.954058,8.474782,-23.43468,-16.038555,1.9057528,6.8349957,-4.585011,748.0444,0.02379294002757353,1330.5086254995495,healthy
-138.22636,178.932,24.863054,24.302881,17.11364,24.220675,6.2797956,14.079993,3.8493984,5.670959,2.8106596,5.2778006,2.7063336,239.66225,0.004041615099009901,1125.231874031548,healthy
-147.68414,234.70004,2.5656781,3.9208467,-33.040726,7.808186,1.3821424,1.902419,-2.6516564,0.18396392,-3.7117662,3.7283843,7.9456954,822.4174,0.026048112623762377,1154.7512228232663,healthy
-153.76927,204.06207,-0.4563939,23.290085,8.112758,11.174114,7.395334,8.387439,2.1694987,1.2221638,1.5737654,3.7118692,-1.6636034,374.3186,0.0050654788669064746,907.5762076197475,healthy
-210.12929,230.96613,20.423084,-10.00423,-37.596687,15.408316,-7.4143577,-1.324872,-1.2618777,-8.51729,-1.4534359,11.806516,-7.2681866,815.0195,0.02046565872302158,1054.9764143260163,healthy
-157.05682,200.18169,22.717028,35.075752,3.3712327,5.6589093,8.250465,17.164917,2.2379854,-0.35965464,2.9709325,4.2903476,0.87955403,257.77054,0.004068064135174418,874.2550644193168,healthy
-171.25266,229.19913,33.059296,-0.6795901,-49.70703,18.199036,-2.266403,3.615184,-0.28649786,-5.35004,3.3039443,13.732771,0.735683,773.44275,0.01805221202761628,1141.1513405886215,healthy
-199.04887,188.88217,17.28119,25.186995,10.450762,12.713954,6.3496914,6.1691694,4.8314347,2.0764852,0.52407,1.817195,1.2722511,310.34143,0.005041985591450409,947.3191780328451,healthy
-282.06845,176.10222,37.86811,42.099724,-3.8701987,23.806587,-3.5636492,-5.19168,-0.71490943,0.33801144,1.7758389,1.8529408,1.3816764,641.0541,0.01632160749137618,1230.4953036901366,healthy
-145.04726,184.26152,-5.9163733,6.2864976,2.2831612,17.856537,-3.4958496,-4.272676,-2.8266292,-4.0891275,-5.1321845,-2.2645578,-3.845044,376.84277,0.006784539473684211,993.2001862515801,healthy
-164.92844,112.703926,-20.080233,60.581985,31.536076,45.63297,-7.570626,5.9625587,-20.082249,3.6365902,-1.0198094,-19.44754,2.2173488,509.57855,0.028805738304093567,2085.750277768951,healthy
-154.98035,188.5988,24.43464,25.874062,17.15103,20.86363,4.919142,12.148517,4.7918587,7.3342004,3.9963524,4.3782525,1.417227,241.02325,0.004060291108630952,976.4357259179744,healthy
-174.87527,152.5177,-14.6451645,68.73116,58.599983,45.095528,-1.9877427,-1.2734473,5.2921586,0.9672354,-3.8370883,1.3536974,2.6370852,280.64484,0.009056454613095238,1438.2779939255602,healthy
-159.15836,184.22227,0.82541984,10.463514,-3.0172393,17.910807,-0.055098407,-3.2162957,-2.6902142,-6.265173,-2.6388,-0.7752183,-8.800373,379.48398,0.006829011524822695,974.8322315602852,healthy
-176.64375,112.49409,-16.081013,65.17398,25.302124,47.68755,-5.512761,3.399869,-19.593294,3.2712142,-0.33103904,-22.27059,0.6161832,367.3747,0.026097074468085107,2070.468345922923,healthy
-161.67494,204.53807,18.807268,41.208313,14.494995,-1.8796905,7.9868116,16.206074,4.6998396,4.2139063,-4.278744,4.440245,5.1171093,277.19684,0.004153229469476744,779.5808559578661,healthy
-143.34705,131.54308,9.117107,82.23509,28.38204,48.95514,-0.7224844,1.5694423,6.0514483,-0.12171714,2.9332466,-7.3802066,8.505332,278.29962,0.011988440225290697,1739.2484691198986,healthy
-220.52127,180.67914,27.67786,30.499968,13.3704405,15.563698,7.105541,12.026902,6.274762,7.119465,4.3659177,3.0820487,5.032411,276.20724,0.004971890836148648,1026.649061921453,healthy
-266.91235,167.02625,19.43409,41.123558,2.806044,30.524797,6.663692,-3.07653,-1.2182473,7.69508,7.905792,-4.800208,-7.868617,623.7764,0.022669668416030533,1670.3332154937316,healthy
-164.30478,183.48962,9.749549,18.195301,-8.884343,13.892451,7.7366853,-5.49544,-3.1937501,-3.075636,-9.045554,-0.13265261,-7.3739133,382.654,0.006913347942073171,917.2831699807622,healthy
-273.4239,168.28256,70.052246,44.665844,-15.653222,19.143614,-2.0130408,-20.238434,-5.4298496,-0.9053829,-7.948701,-6.551345,-6.206288,350.81305,0.013820741234756097,786.1065290645878,healthy
-153.5271,183.36443,25.18725,29.867926,16.717245,21.60405,8.204234,11.669236,3.052422,6.5461354,3.5105593,5.48393,1.7048819,231.82762,0.004147551780523256,1004.1594547178386,healthy
-230.65894,176.19838,91.74654,78.090904,-1.4103869,19.386856,-9.716523,-13.068908,-3.9567254,0.35358286,8.055981,10.421393,0.92808753,416.88754,0.010855741279069768,842.314615927375,healthy
-160.69441,200.19402,7.455707,20.073292,0.3999884,16.444666,10.085666,5.2340612,-1.4650632,5.059001,2.1029122,-0.040094245,1.811968,355.36835,0.005108332229872881,933.2115308281939,healthy
-259.394,190.25851,74.26293,50.573357,-10.715385,17.445005,-3.2430937,-15.500663,8.613463,9.449574,3.9755824,1.4546071,-0.312241,442.1561,0.010251837261652543,742.3019238839681,healthy
-167.66008,195.6204,23.005848,43.866486,17.472837,3.808852,-11.261863,14.10594,19.495457,2.9893086,-8.949329,1.3155556,6.8199706,260.52557,0.004184857536764706,848.6043506915935,healthy
-217.78824,177.79988,89.47336,75.41066,-4.212062,14.738066,-8.682587,-10.134737,5.4959016,6.708881,4.0134163,7.763503,5.723464,418.20734,0.00973977481617647,824.9116025054348,healthy
-195.97705,165.20772,-11.370771,26.02487,17.507296,19.479242,4.067018,-0.09287569,-4.324187,-2.3853836,-6.989101,-7.181249,-7.492965,345.1956,0.008097859172077922,987.6206048495754,healthy
-159.69557,179.98058,-33.36055,29.313587,-18.863424,-22.559877,-22.580301,-5.0534487,5.408383,-2.1720905,-20.76415,-2.6901898,-4.5327063,682.0881,0.028155438311688312,1339.7695977793992,healthy
-193.36436,160.28264,51.738968,44.83257,12.785659,11.251897,9.691633,14.004386,5.435708,3.1700613,-2.6267679,1.6503279,-0.6649141,300.58362,0.005417596726190476,929.8785880096925,healthy
-139.1195,180.48303,14.848411,52.487404,-13.0089,-19.786974,-27.310862,8.683529,1.7295862,2.9305944,-9.548976,-8.09098,-13.9436035,656.1188,0.028654552641369048,1482.196526994624,healthy
-241.60245,176.09546,17.793293,29.369547,10.729699,16.055172,12.046697,6.0273113,2.8974166,0.5324277,-5.003128,0.97260886,0.57507086,311.30112,0.0064301512557077625,907.5779699081171,healthy
-176.86906,184.43779,-2.771214,37.176754,-16.032621,-18.363134,-32.964622,6.5599375,5.7118764,-1.2371941,-15.660142,2.0146878,-5.355561,687.6107,0.027060591466894976,1427.0138740337036,healthy
-181.74559,190.74359,-8.656045,12.521343,21.242184,22.37914,10.276407,8.990433,3.5444195,1.5098971,0.43703374,-0.27429035,-7.647852,256.58517,0.005717802329881657,881.2323618117194,healthy
-101.993484,191.04305,-15.945641,22.937328,-20.319464,-4.9000716,-12.251428,12.896147,5.9889445,8.017283,-15.903846,-9.293713,-18.546524,875.6939,0.030591253698224852,1506.501754805003,healthy
-258.60062,163.81653,15.544756,27.075638,16.57055,18.3094,11.9547415,5.229045,2.5732107,0.45558256,-2.114901,-1.506919,-3.253322,318.30966,0.006491453158506076,1028.035856885464,healthy
-248.22824,158.45413,8.461202,51.3358,15.773227,9.924839,-17.233387,-0.167122,1.8935469,-6.1863174,-4.7165203,-2.143417,-14.968875,701.9119,0.021910360780789086,1322.2373398582583,healthy
-201.316,162.95119,-5.1748886,25.667328,13.04959,26.301529,5.702838,-1.6628782,-5.6685896,-4.3182316,-5.4416065,-4.151611,-5.3704762,343.37054,0.00818879013761468,949.8040371003951,healthy
-181.32988,116.3161,-52.45742,60.22602,53.995445,54.425144,-10.924454,-13.190209,-1.8919278,-2.0049703,-13.087584,-10.046083,-26.22987,1262.5424,0.030170405676605505,1731.9352588857703,healthy
-173.29178,163.87506,41.38243,36.167774,9.861955,13.370448,13.193795,11.4130745,1.0778083,4.750346,-0.0015068599,4.56023,2.449847,301.15335,0.005409541092519685,1038.2301281215637,healthy
-168.13728,130.84024,-6.696963,71.775314,44.46868,68.635765,-1.2696507,3.1187913,-12.556695,-15.717384,2.4624043,5.260856,-17.83591,485.41388,0.012445404773622047,1558.4655365877802,healthy
-209.67923,170.88567,3.8342984,29.184889,18.019798,17.696558,9.939289,5.310541,1.6484966,2.2299666,-4.081428,-1.8484703,-5.1086802,298.12662,0.006554805871212121,1005.3932807363956,healthy
-169.53827,123.04394,-34.03689,63.218525,54.45195,65.51429,-10.567912,-1.1328806,-8.9849825,-8.471024,-0.2526028,-7.475196,-20.534716,1011.9803,0.022174873737373736,1765.4157071878399,healthy
-203.99425,181.32175,0.35075584,15.697574,15.555779,29.095726,14.656078,8.264484,0.32810456,-5.720541,-3.6054902,-3.238582,-10.203357,322.25162,0.0057965551900584795,853.2160353811049,healthy
-152.98485,128.32182,-29.051294,60.16512,42.892773,61.183765,-5.907305,-10.0551405,9.844167,3.8584766,-9.845439,-7.535534,-28.060501,1011.82294,0.021809895833333332,1796.2770601313384,healthy
-244.06744,172.12541,19.801401,31.567213,16.588137,14.099032,10.513253,5.976627,6.2878356,4.3949466,1.56734,1.8375356,0.93029743,319.2189,0.006120469835069444,1031.170179243545,healthy
-266.33774,148.31917,10.526141,40.043827,9.202229,24.999134,0.62995094,3.8629754,-9.08429,-1.5360298,5.665505,-4.672647,-11.584358,552.5059,0.031932102814885496,1896.5723009179703,healthy
-204.0202,154.33806,6.9285526,32.553413,17.139376,19.559772,9.625223,-1.7850466,-4.0433736,-5.90952,-12.711912,-0.62229645,-5.1465797,360.32785,0.008102101293103448,1005.3777690181569,healthy
-235.93507,173.44237,31.849771,51.64406,13.843184,-2.348494,-34.772263,-9.318851,2.9816635,-14.216664,-4.5894685,5.825818,-8.190228,451.7146,0.01651737607758621,815.0310245443748,healthy
-152.13405,142.43794,35.059456,30.385704,15.511867,23.7351,14.168673,12.281597,4.3567896,6.3309093,-0.24850996,2.9751315,-2.5215166,301.09595,0.005415196572580645,1507.3942801121186,healthy
-216.4372,161.28508,35.884853,85.30094,29.761389,17.142052,-19.159576,10.52002,-0.7542803,-18.09878,7.5079007,-0.29891494,-23.158922,352.35397,0.016453503024193548,973.7237704259702,healthy
-225.17508,156.52127,25.314396,29.665453,14.136653,21.746637,12.184925,4.5232716,-0.57539487,2.180795,-3.4326205,-0.56746745,-3.7767458,327.08188,0.006440033783783784,1142.2685904856576,healthy
-252.13812,168.22897,43.09056,69.3789,25.993723,3.4243994,-27.466959,2.1022778,-0.6684711,-16.549133,7.668274,2.2980874,-18.927576,401.00793,0.014980556728603604,855.6922371027168,healthy
-200.8605,186.56831,18.47836,9.623592,8.126747,27.197918,14.291291,5.5964036,-0.88484234,3.2375867,0.5101008,-2.4408507,-11.171825,318.79407,0.005738123951342282,841.4973025743861,healthy
-223.05574,176.44151,61.32157,69.22115,5.076449,11.773757,-21.002405,-1.6773725,-9.075613,-10.867833,5.731891,-5.2147145,-21.414665,452.0171,0.012236524748322148,823.5426206614053,healthy
-115.74917,162.56644,-27.129791,28.788359,13.795333,12.475842,1.0441917,3.4814806,-3.805656,5.3384337,-4.6607924,2.439667,-3.693521,379.46274,0.007388565891472868,1367.7901130109137,healthy
-199.71892,227.63708,-56.015316,-25.689407,-7.6841683,-15.082267,-53.784035,0.10398593,38.91541,-11.835106,-11.13824,3.8332927,-6.6699767,1187.5786,0.031109950339147287,1262.2991011804545,healthy
-107.13824,182.94803,-2.194985,27.796492,8.943311,17.710468,1.7072825,9.279616,0.6477629,3.4951465,0.64968276,2.7257395,0.5867338,301.13754,0.00494758450255102,1238.6140739082953,healthy
-176.52469,248.8567,-34.77126,1.4950033,-3.2917285,-30.590399,-52.151134,-0.023637015,32.34252,-3.4031656,-2.500277,5.747655,-9.808861,822.259,0.029645647321428572,1164.5895332448738,healthy
-142.16025,168.97289,-9.11112,20.242249,12.668582,14.256733,-0.23090355,7.927744,-0.9193489,2.021018,-0.91889715,0.40040746,-0.53619194,362.5467,0.007038288288288288,1276.5641807901854,healthy
-217.2077,219.27776,-23.162151,-3.6575878,3.9166586,-22.750734,-45.93831,-5.216947,30.260487,-14.934766,-25.753862,7.084529,-4.257067,727.70233,0.02637158643018018,1105.1214634665316,healthy
-123.12634,185.22208,1.4324524,28.904022,10.611081,18.98262,7.477951,6.566061,0.5644297,4.0295815,-1.8456244,2.8734012,-2.4430144,321.6564,0.004807922737730061,1165.7200100214457,healthy
-187.23212,247.06207,-13.422613,8.127129,-9.393685,-16.408396,-39.480324,0.56972915,26.371765,-9.188028,0.7822645,-0.69751453,-7.1835055,694.6844,0.024312212423312884,1045.6680965301236,healthy
-233.74152,163.20238,8.874962,21.897766,13.76438,15.744909,7.2135096,8.107691,0.17802487,3.9140282,1.0929464,1.0654901,0.4869192,344.60312,0.00628137752362543,1323.4242496361153,healthy
-310.58044,172.10751,6.28522,32.840084,31.85652,0.44899446,-24.364084,-4.5847564,22.158163,-4.302804,-9.448965,10.243423,-7.0484548,902.4002,0.019164482680036465,1163.7470383325633,healthy
-134.853,166.47444,-13.104806,15.359202,12.638794,13.940258,0.6932356,1.1898397,-4.207624,3.847749,-7.6669817,-2.0889966,-3.2181137,353.65085,0.007544540777439024,1194.5401001349949,healthy
-236.21106,131.3348,-57.896526,69.80972,63.143345,33.748676,-23.231188,-9.616362,31.84253,-17.127993,-14.113299,15.274385,-19.18275,1751.7932,0.016506288109756097,1820.00570875347,healthy
-152.62083,154.31534,23.375187,28.681509,14.829988,25.198248,8.722792,16.040537,1.0585029,9.282875,1.2984474,4.409265,2.7835553,265.1286,0.005108576948924731,1523.4418007243755,healthy
-205.51598,146.817,-36.542244,52.447945,82.90437,45.98863,-6.979991,-6.5066495,25.919357,5.35914,-20.695559,20.93341,3.1349835,1991.1711,0.022103914650537633,1670.081897643482,healthy
-167.73863,170.64603,-1.3812497,17.454094,10.651483,18.169228,-0.76978856,8.117022,-0.92012876,1.7573366,0.21008722,-0.78977555,0.03265236,393.3825,0.007005774456521739,1236.5385376435738,healthy
-225.7589,148.06583,-54.482758,52.68042,68.8111,41.75693,-19.272535,-10.113789,24.16263,-14.89328,-15.506628,12.79731,-9.427977,1893.7847,0.022899039649209488,1670.7794403252783,healthy
-143.75093,188.0114,10.773394,23.94565,14.673888,18.379057,10.804639,6.8194475,-0.5570098,6.2135105,-1.1646674,3.0324945,-0.31304476,286.69324,0.004892578125,1061.5632521402367,healthy
-201.92758,137.26488,-18.584934,79.79525,68.758965,31.994694,-9.690154,8.768626,23.039274,-11.619864,-2.0060527,16.152464,-19.01866,355.36728,0.014654947916666666,1595.8891444850478,healthy
-220.93704,163.57463,21.090235,24.394419,13.420502,18.441292,7.4906483,13.79688,1.7160436,10.473019,0.20572391,7.405511,2.3740652,322.98495,0.006360711898395722,1396.9179754442512,healthy
-276.46588,167.83995,0.070420586,39.036816,27.092354,21.270866,-2.274463,-0.9012768,8.210857,0.01484145,-3.9094114,5.6902466,-5.9847207,766.46893,0.028276231553819444,1664.3908336408088,healthy
-156.93008,168.35562,16.369164,13.55947,-2.7079175,13.030126,9.533482,7.6502686,-17.016426,5.280056,4.136758,-6.0878887,-8.190116,343.3675,0.007520244069343066,1180.9224578592805,healthy
-246.04756,175.2135,41.392998,56.92152,8.303864,-7.5954413,-7.674779,-15.015889,5.6451488,7.71442,-12.694163,7.895668,-9.57166,458.04004,0.014933565237226278,808.575651401131,healthy
-140.59789,165.8323,19.376001,26.614254,14.990711,22.464783,6.079867,13.926773,0.25737277,4.884849,0.6067834,2.4471388,2.6036546,335.64368,0.005017378198818897,1367.8716076250946,healthy
-215.38272,197.7773,37.403473,60.112072,25.892551,-4.191097,-14.103166,-6.848453,19.363293,11.207902,-9.290548,16.469427,-8.680334,458.89096,0.010134719488188976,795.6207898689743,healthy
-206.2724,136.3697,28.279428,23.109697,9.610232,19.36805,8.330214,14.479712,-1.5041546,8.654914,0.76779944,5.959555,-0.35869226,361.21228,0.008069888565891473,1614.6041196451374,healthy
-268.94455,183.2778,28.184916,47.952126,28.53823,-3.4909883,-15.787969,-18.050499,14.714257,15.192512,-13.149983,9.601816,1.6912968,463.21878,0.010797071826550387,766.1576737712336,healthy
-141.67873,173.45822,13.101446,30.727545,13.766129,17.369274,10.28183,11.988852,-0.8936503,6.576136,-2.0976832,4.3124285,-0.7549785,305.54553,0.00498219717920354,1188.587234066114,healthy
